food_name,image_url
Frango coxa sem pele cozida,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQx_okUq4sn16jnDYN8S2u5ok24i-UL5kOc-6KmYpN6nqvQSrb0nOc4ska-Xg&s
Frango coxa sem pele crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOseUFTYdj7E_jCfO61XpSIZrIrIOfJMGrZD2WAORF-E2PwXDaTtek-__6YQ&s
Frango fígado cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTNdPaB9vIP3jx5DBly3mirESZlGW1wYRCJniKSKCWW19sjB3RA_6nEWLgYg&s
Frango filé à milanesa,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRizMAINmpJN3yaRyHz_vF5xkoml6yQ1p_cyBKNjCjP2ZF6Jqpce5M6VZCjfQ&s
Frango inteiro com pele cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSf1yhTVpOPHv6vA4Rwj2dqytqppE8u3CKaTUuz0-6J_7yjIMt14ggjqU9T8w&s
Frango inteiro sem pele assado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSGj_sGEx9TGUTosbHiqYRxRPZNO0wgC-k8Wv7wPhvLVEG6wHyKLCB29FaFzBs&s
Frango inteiro sem pele cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhSOPMoeFaoM9oO1jYGlfI0ChuIfxameNvTr6MYyNz7DIYtWQqzqHYtcXcLCo&s
Frango inteiro sem pele cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQr_famdKxFwK0Iuue8W7_QJA6PgdNLNy3iDIl6KsCPBYHLf2Ct2yf1EUL-A&s
Frango peito com pele assado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRb_DhBZn4jU9yA9QKH2rT_Dm2ZcZjvhN-B_mC9KMoUx5eIW9sdmUOGjy6x0w&s
Frango peito com pele cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTbGr2FwbR9t5XQdY-EaoGBPT8HCf8_LwZnlmk2SM_JYnbEDAtD3ZEqoAs17fk&s
Frango peito sem pele cozido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKFqVQyxnjl2zqMT5PxmjITvlEpF2laFoLdc49ikvDA1KxfO5OQmWDTLEGZQ&s
Frango peito sem pele cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRWVb4-CsKyeO59Z9yGiZQXwOr7vtKbfR9uYdPvr0Radheo5BiTshO0OJ7Ldc&s
Frango peito sem pele grelhado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCxoGWf_jLjcfS6tyLBAQ_utccmAlqMh5kyXaa2Sd2W_VDfZrEXb9tmlvI1Q&s
Frango sobrecoxa com pele assada,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTptl-jBzvxEzK2U9U3knE1tySfka5JHVuNQzvJZ0eQFDcGWDsaLkgjjLUxwvM&s
Frango sobrecoxa com pele crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOCq5XUycSgF1qplphLWoiJPWL5pL0ADqJxxDELNY0i347xcnfjhlj-9JfRmg&s
Frango sobrecoxa sem pele assada,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSwW69GZWXExL_Vvuu30W7G2fdFsQ_miOwW6T_NzJjDnZHwUVIedsmb77094g&s
Frango sobrecoxa sem pele crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQh4zdsQ57eqbn4rrv1BbqrEFlJFGdajSU8tGvFztHxYYl7NrJYY0mNXSGQvQ&s
Hambúrguer bovino cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4QAdMCpzMQISm18IaMuLMdIVjPeUd81npx1d3lYpRhdYpHkFE9yn6KzcWFbQ&s
Hambúrguer bovino frito,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNlUZS9JefaZ50pQ1x5IOlRm-4HLfYBQ1knHAhomLc6tvT7KXqVFBOPGDWGA&s
Hambúrguer bovino grelhado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQf35ddPoSyK3m4Vlt5qHvyCXyxlz7D0GTHKZ5BnvsaUXRXu9r2Fj8GHl48JI&s
Lingüiça frango crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQltubObfEP7sM22WZonPVWimhPnVFGaTk-5Z6Jmw7FUwaM2XZMjYiA0pd9k0&s
Lingüiça frango frita,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjSCrMpkmZix3xZjLTej4o2DA9l_0oJ4ezWhfrNVhw7sM6mASV0tTi4KPwMQ&s
Lingüiça frango grelhada,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3kZWKsbnQk6c719GObxmzPHslJZhX9s4njIlPDDpYYWMn4ZsmEOY0biAtvRQ&s
Lingüiça porco crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTMzehAdnEcZCuyBMElvRNKqkKh0r-u8kLDGnahNHKtX6x5vrBNZ7b1YD-z-qQ&s
Lingüiça porco frita,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7n5GAbinJQD4a7VpTVC4I_BBM-wmFT21POYUfBEOW4O19XbhmOHUJYoF6YUM&s
Lingüiça porco grelhada,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTXDURxwoM9RNJme4siDAX7krY4glHK05WfyBdJwDmL9IE-2PY2PSkjZKDBUw&s
Mortadela,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQMSlbDorwMTfU7JzqxtYKd96Fk1VCu03nGhQXCZwcTJHSt-HdJRxiDH7TLRQ&s
Peru congelado assado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWfx6NzqCw0fYBkjIe7CPer9fzsBAEPMcwxoJW0QP2zFkyjSjB6E83HNd0Gw&s
Peru congelado cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDfPxzm92nt2y_WJQPetd48idecX1Kanj06Asyjh7LgkYuLO4S1Hi46XPzeQ&s
Porco bisteca crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTH9znh8giLGEqTbYj8yAvmv1C5F2pgCobzHwPI0eZkyns5JBSu1DbxI2W12EY&s
Porco bisteca frita,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSFc1INErzzzugxHOqxhTMgMc_O0A8O5KjJbnGt2Vja_SPZ2C6_qoP8uAex0kQ&s
Porco bisteca grelhada,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSfecWGNEA2KxYASq1ifGIMUF33yK8i6gLQ5_0zjYKiOBraq7GMN0SYOxPLZA&s
Porco costela assada,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlnTHVxIcKxzTUk-giL7VfOkU0BxTgZmg6er-5RDeklcpd-fjFguuyXUCipA&s
Porco costela crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJivaYy-RgRxC3hZ-GXT1tCnFOzEVp9XYVu65l6W7MQDEFFMWEPXaBtFzAh5A&s
Porco lombo assado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2ME6UnwDYNl7pVU0TkAGzAHxYTkLD607sL-V-6Fo1h_DJN_zkXHw955XT6w&s
Porco lombo cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRoKaCl_tzKvpjQP9TopBNvFFYZgKpEEXq7n0K1zmsLP6GGCH5yP9Q8JJI-sfA&s
Porco orelha salgada crua,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQmq7N7XmAKNWVOqBdZLCrGFtz7s4BF-R6eBPx2PYZQu1sZPNaDsew4kewVb6U&s
Porco pernil assado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR1dhv7AphF09S5EWG7WyngLSyz8ozE4W1Sx7unmf68ZKwzWUuWB6am_OvyZIM&s
Porco pernil cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZP_sbDEpjM197RxmGybN9PNvmrhiJZ1_Lbv5bZuQBhVrhFUh_F3bFFGvU-w&s
Porco rabo salgado cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSk0FNhUDMCI9JkEOUPNQZNBP2tkGLzAkp3uhVc-PzT9mIjEyjMV3WJhZYheB4&s
Presunto com capa de gordura,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGX2eE2Ep-mV98PwYBi2DJ85VY1A0lteg19Tcurf75vKXZ5aN9ftnr-y39CA&s
Presunto sem capa de gordura,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyXcZGHM0uX5c5jNkoh_q6Z-QQsmOGov_M7VXtCfyZ6Dm_lxZbYOwYsVpmZw&s
Quibe assado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTaPt5cmldmnjQVVkmNeb2JkCrAtyqQTgOtyADDOn8EhgP9EYypjGd87DSJvJQ&s
Quibe cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTbz3-ri7XbWG0Y_DlqUHjBFVKqEXYZBHbdTh6GX14ZNDwEoaDbRpjpovKbfg&s
Quibe frito,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3DLR3Ob-Y2yjQecRb44ukmjtm0Gu--ynfSHI96A0Y0_aRVt2QuQgPeBfzTWQ&s
Salame,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmZtpcOI3jDf482EPcdsjU4carHpMCcnsjcjhD5SBc4zG-pJd4-dDz_hm_4Cw&s
Toucinho cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4W3lE4OZYE_uCPw60jE09wyuvAljPlWoEijFkkdVCHVM18lFk40KvAOLOeA&s
Toucinho frito,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYtmCjzko29V2mLxe0RpUqY50m1t_bvoPXoECmJnxZFN9GIowkFA6bG1jIXw&s
Bebida láctea pêssego,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJN5H5-By95sEJKmlCRV8RnbroVXAD2Rj-nYpq0HFmouDaHcIDwlY-i0uNqtY&s
Creme de Leite,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2YxF-ncNg14PUlfATKLhDfd8o-GCDGzTiDX8NNvVCJlNlnsyjhuBGeISqVQ&s
Iogurte natural,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5uRakK1hfTcpNqBOPIaRhhNATgIbxcReYriB3aCPiDr-YgX2CQwB-4z4aVqg&s
Iogurte natural desnatado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5uRakK1hfTcpNqBOPIaRhhNATgIbxcReYriB3aCPiDr-YgX2CQwB-4z4aVqg&s
Iogurte sabor abacaxi,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_XGX6TMJkg6e2OR_VRxPG7wEYBUvdIZpX-OkuDFfdbGGGOY91VHKQlXEMwg&s
Iogurte sabor morango,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRoyr4OcM6yKuMfoJ3QJNFTsN3T0NjHc0T7e-ZK4anltLUaxJOX5Co4ZwGk8A&s
Iogurte sabor pêssego,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSkbHsjoEcYH8ebhgWIFCsmv5X6RJlSifdk2o14d8oMtjnARQWgApwjFxh1VQ&s
Leite condensado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjhK9tQmjKOleoy8GopPkyTog2cwsnNajb-9knw7WnpHgQiyf8a65F9MYAcqw&s
Leite de cabra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQFLNhRx5NS6RBHprGKPMKk52zLB_DC_oSxSuFEwRYVrQLzrLK6UWZrK0IKmwc&s
Leite de vaca achocolatado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR98K73asJpxp3yN0jeKzSAnw4Mtw_9gP7s-yRqC-3MOWoXeoOYbVMtYLSDc6Q&s
Leite de vaca desnatado pó,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRradbcYmYevYhRm6Ih05x6E4E373pdeoJxhABxJrAPHZl-iSL_wxcvptXo1w&s
Leite de vaca desnatado UHT,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2iwqJ6Ng2JZyp8Us3f3AVPLCb4Y0dUSIguNoLXoNeC8N0zA8aitfToaqAhQ&s
Leite de vaca integral,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBV9NSHD0NcqIsEQ_IqcS05WnWOZl-XqkaJewo-gakxD_FbZtLHasLgZs7uQ&s
Leite de vaca integral pó,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSxIqnqt-cHa16ex0ASPO1_mNNOz_FXBMYIYQ3t6Y4yJbvo_VyvXPOq6HKR1A&s
Leite fermentado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8SbrLIQuRHQLr7b5tRs_SH2vyQ4aIh7Lk2_fiZ3fUqZZBJobCswC9YVeIkEU&s
Queijo minas frescal,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgjMMdLnYJZm-Xr1qw5k3MxJl3E2sTclEJcHY4wPMTEo71xzNo4M04eaHziR8&s
Queijo minas meia cura,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3aaogQK2Hu9pbcPPdiCnPs0jMR_I849CSAAkKZQPlOW7tLaTcOACDV38DHhA&s
Queijo mozarela,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSHatSucYWh8lQ2kBrWuORjy2IV45hqXqWjJwUNmb4Att2BUAotZINJBpldEg&s
Queijo parmesão,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTb64vBw-kLHsABHEziNzkMWoWILGIAJ1JU5lm-_GrAOcez1xRhU4YsZ_hdjA&s
Queijo pasteurizado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4snkjbiRsHNmcmy0TeHYkmrQ77dhjLWvZ4BAK3APrsntwkDHYR56OYIx5jQQ&s
Queijo petit suisse morango,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5R3s0okNZ8ereCSUl8g5vU0Q8rvKpfg49r2PzaT78-MOHbRwHdk84B8X5068&s
Queijo prato,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTuMaPkr7gjm8qev6LhNOza_47X_7ZZDltlcegbyO73KCOn0b3vuRqLv1-7nW8&s
Queijo requeijão cremoso,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSurwrU-adRSIME_uiJK53rcdpIaTYtIVN_uiw8UGz8e_nF_0Ggx1IZUoNRIw&s
Queijo ricota,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRppX6xbBBD2LIhCzNDWS88kaqn9jjrvLQvvQhxKNYLCju5qe6S7Dmf_84dzA&s
Bebida isotônica sabores variados,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQoRIJNdJgfvTWqHrhbzJRKybEp6gGljJ2lbERim2mdBScNYmoiMPUHF6zMkw&s
Café infusão 10%,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbeJfhSvSpMo_8FLG1TL-ALBxxJXS3yNZY66BJcCrXVy9COKQuQLiUFx9XDw&s
Cana caldo de,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQBEQqWy0Qc8_581-5fr_YKLfIZAtZFZn5r6EnoDEnSkHnVG5IAD3WaB17hJA&s
Chá erva-doce infusão 5%,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRMRXLK5cm7Y7QDrfMQC52eJqOUi0xKTzsFEFdJ3DIwTLozF_KC4vmCOozJcQ&s
Chá mate infusão 5%,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQ9Rxpsb7adcgRAMt5fC92wh7ER_BRdQzPSxsBDbr4AunAlx1uQZ0gfwrCUa0&s
Chá preto infusão 5%,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5LDmrKeQ5RRm-dYhr9vLPjJlpw6yFLxmIkCxmlJ5uIeDaP-sgFv10Wj0oDEg&s
Coco água de,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSsJ3yyOw8rOzxIZmhuBpoXGWyeOJARW8aye-hbwNvCODAaXNyK9Jfz3iI0LI4&s
Refrigerante tipo água tônica,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmOZfZ3CaRMrJivi2tQql0MmI7QcyjbuMiVilwlRQPQVUMRjx97e5_aej9lw&s
Refrigerante tipo cola,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSM3Imi2J_mqtDbQ-8V8GJUqZYMCm8q6mvND637HPGj-DKiuKxDewjdkVsSGu8&s
Refrigerante tipo guaraná,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTOBpniTRRiARoFxkxN-NOT72Auvij1nzktV2DkVTHG3ZTaVawuonrVrV1CPk4&s
Refrigerante tipo laranja,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR0-PeYqN4geDtsxCMDaOQsvacxCGXRAJLiXbtkF0T49vwmz1jnQZZFbtOuGkQ&s
Refrigerante tipo limão,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQSMHxYO3IG8ATxVP0CqsaR1FQALsW2dZzRhIzTVKtacc4Ju7KOJHx1VEwya0g&s
Omelete de queijo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcScAI1hQ3KjmkrE4J2tAFUUjc1bVYnqrF2ZjFy-xwaDBFhJVvYDdKflxROcgA&s
Ovo de codorna inteiro cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8AbAYpBPtk0TtTeGflsqCBQ-qwHnLEfdSTawkSUl3vBsjh89Kpx8GtBNEuA&s
Ovo de galinha clara cozida por 10 minutos,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZLgV5Wp68OLUDDldMXGF3szTjZ7GUscHBoJMvYJqynGWPp5meAARHswJtcFA&s
Ovo de galinha gema cozida por 10 minutos,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcko9Z-aoHWAGZN7I2Hr1U2EZgtWxHwGdK-2r4qH9pe3CErwft_tsZnnB6k8A&s
Ovo de galinha inteiro cozido por 10 minutos,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcko9Z-aoHWAGZN7I2Hr1U2EZgtWxHwGdK-2r4qH9pe3CErwft_tsZnnB6k8A&s
Ovo de galinha inteiro cru,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRemGhbrsKWySORCHepPqhxDP0A8qaQFfwa6WTMH_N8UzO4_14vUhJECTnalQ&s
Ovo de galinha inteiro frito,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgG7RbU8aRwSYOuWxBd0Df5dr2F5Qn-M8JVpT6KKCKh8mCC3a5xjQlPBnzTA&s
Achocolatado pó,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaOYwO5vfHo8jf6MEX0NzgLPHD2X_1omQRkZLxqLE9d_m87RYu_HNDNrV_BA&s
Açúcar cristal,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQRkw3XDzdXextWI2dX32CiblB2LDYq-VhjlCew637d-0PaabXHkxUUqJsdb_w&s
Açúcar mascavo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjoLLXM4R2bmrQ0lpBlylEzA8QK2In6_gePdbACqdFj-hz55ps-GYdtuAFYA&s
Açúcar refinado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTGXk2yx2zbxDQvELFf1PmH-7VrukfEfQ4jsPHMGizTJJUX0AWZe9FqGSHldA&s
Chocolate ao leite,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTfdbzai5nQrLwqsFGww523Rn4XzOqZ9PYXTJNLL2r5a8FtBRWfEOuGU_MboEI&s
Chocolate ao leite com castanha do Pará,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbbZ5yFqO0kVVT1y3BwHLeMwlbLfokFcV1gj2b6gnn-3Na5D0i2GKk5iFYW20&s
Chocolate ao leite dietético,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSB3DEx8H9yJ6nA7acBaALu6uHG6s2yGCaKlRAe3jn56k3eSkSlj06--xJy0w&s
Chocolate meio amargo,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSv-7UJOe4kJBgSMolGi8kTIGJ03CZAlD7TSH8Tuj4z2vagDfdAUZvd-eVYfg&s
Cocada branca,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ73KtPHkC3ur0WO3OuWKCiOvcJHFN6dpUcosrOUseOecfapUxQhaIt4enadkY&s
Doce de abóbora cremoso,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgfbTk3gBgyKzi2JwOgfOcmmgVsipx4dnwDN1L9-xRbQsQB70v_trqvRW-3g&s
Doce de leite cremoso,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTK42qt1007WsS_7yhNjVk1mK297inxyTCmt8oUCf4MhzUVwVdLsHqXkYE-1A&s
Geléia mocotó natural,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIv9MyAccwEGB2CJC_kseUlArwqnMrZdbLcHeT5r1-LXZKVTZWw-bB7crJgA&s
Glicose de milho,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0PFw57plztNoYvgNihFjA0_hxbAP7L-_ZK-USHhKYwBJN1p1J0KZKqA9hLQ&s
Maria mole,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQtljnG4y2i3htRmHumrnkUF2mQe5rWg9xlv97lRGXsfp35BuhRtjxg7Lc3ng&s
Maria mole coco queimado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRUq1ZKhjD6E5Btuaw8uA1_ke5xCrGUBZQ0Nyh0D58E4y9xz9bVhVx5yRmC1k0&s
Marmelada,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQL1tZaoEJy7wKDxkyhLFuDJ8nnPU-mznHCc_E-l9Fy1IbuRKghzGReLn5lmE8&s
Mel de abelha,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSjAMhh1D2o0r-gpE_9SSV5heg8aDPppwtMYgcM4sb2MYbgkvRh-o0kH4h786k&s
Melado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpDIa9mvfcoPuX2gmHYEEJShhxBnVxBKwWhK-A9NwZPIlx1iJ84_eAkqw-zg&s
Quindim,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRftYb9thJWWZe2fysGbeffoNoqYC1bWlMbUxT_eS9yKKYNT9ML_0_JGfYkAA&s
Rapadura,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbVoGaoUmo0uottZHm5AnFqs6BebRllQAPaMM_69tgQvyMs1p_HosIpjFgVA&s
Café pó torrado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQL27ukDlRnAl7t1ccTLA0ttcuiPC0hdSUjYuH4EBrU_hxk7m3gwUWdvN_0aA&s
Capuccino pó,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSp45RDaMns_ChMrrECkJ34RwGm3kiKdk-jTdfT6PHXm0p9Pknk5TSOFOepXg&s
Fermento em pó químico,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ5QMGz6l-_bysuJ9MUxAuqmg_HBJH2Nyovky7Xa-6pjZs-OHRPPrrYIM38gQ&s
Fermento biológico levedura tablete,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSqqOb8Yh7qIlErMMvMCGYGxJdFVtDUM9Oz6DrBe0-wcaJujMtleAI8D2tKQaw&s
Gelatina sabores variados pó,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjIq5AznS6L0Qz7R9n6j1PXKvAsvjwaabWEncgjgyYCabVnTmyKZickIRnyQ&s
Sal dietético,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6RWY3Os89Z_7iUcjzpjG8KdCiUA7zRJ2dV9SRYEw2cWeJgJXVs2B7wAor3Q&s
Sal grosso,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwKD1IwpsX4UM4qDjiy0AXSopAGIUGEOYOHNO7m7QGfgBj-5ItNXUKJdUqlA&s
Shoyu,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrAgILsvoyCj-x5RBNj-EC9H5DrhLZCqKFaaw-akYIsrTosj1_D4sciYdSHBM&s
Tempero a base de sal,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKwaEMnNOiMwcykNdh5U3tlz_owyCO7YWB6yRi6x9OpxGC5nqk6g8HXlOPMg&s
Azeitona preta conserva,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQLbyuZZ9zWp17pZw9YnG31KTOFwVtu21hdB9keRDIXFOPlv4PRm1dls44T3w&s
Azeitona verde conserva,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvageng6eWU6D9lWp2jpx1sSI0WcOZTnJcMEYH4wXoI-wb7llMkbYZPtbuyw&s
Chantilly spray com gordura vegetal,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQprl1tDRrv8uvMoOUcdHQqFgFJChXfKb8gCxMjV_WM4FojtzrSAUzGYPko0Q&s
Leite de coco,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSqWYLsPxabI73T6Zx55QqzvVUDNdKu2cJc-KUU4lNL2HRfvLFBFWHIgaw44Q&s
Maionese tradicional com ovos,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpOZhYTQoYaEfx_iBYkXmBP6nFYGfwoHwvk3PaNjP1mZxF8rugrziiwNx6CQ&s
Acarajé,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRWRGVqDmFcaRASrZHzUwVZ4io7f6SUx5Ao-Q2VAAy8Fzgw5ZRBB4_pJJQfmJg&s
Arroz carreteiro,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRH5ZRzUb7j-Rv3CxFxZ2CGvKl7SXpy03gTHMOHYoC4nVBPIC6cFOBJh3vWNtk&s
Baião de dois arroz e feijão-de-corda,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRA2s8-JHkuiNBIDAmD_Torea-bZxME21rMd9jZAH9GAnteolPl59kg63d5YQ&s
Barreado,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5Q8BmqUdjOzckMvLw-zjiP-LA54wHLOLbzaU0vmozrWKYN7-N4o9CBHrz_g&s
Bife à cavalo com contra filé,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRj7DAln-zxQm1ME8IpqhVq9snJOVa-TOR7Qg15UfPhXx49w0sRP6Y1kOZifA&s
Bolinho de arroz,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQvE8qe4_RyKZDwkgFXHxI162vw-F_m3QRO9HskyI8CJDRuL-YbjpjWq66yKw&s
Camarão à baiana,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBYaLMoINXDyAtM9TNZWzretdy3k0_qzcuSCcPmePaIkjpADauOv5mQmXL7W0&s
Charuto de repolho,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4OHKR1hqMBjsFU4FAcoFp0Y5Dt30wiwa3sESdPuQPhXs-q0q2WJKY-SWUGCY&s
